 -1.0908615 1 636 1851
 4.64624206 1 2217 2654
 -0.0514117 1 2014 2314
 -0.9943814 1 1198 828
 0.80602398 1 1648 1160
 -0.0459552 1 286 2334
 -0.331697 1 423 2674
 0.6615178 1 1120 1835
 -0.0156852 1 1513 1637
 -0.3421373 1 1443 604
 0.05945864 1 446 943
 -0.639216 1 243 784
 1.68833062 1 2002 2458
 0.83881456 1 154 2056
 -0.588595 1 1269 1714
 0.16207563 1 343 1410
 -1.0433482 1 1028 2403
 -0.3685375 1 2410 2236
 1.20525062 1 158 2570
 -1.0076652 1 273 1938
 0.03648721 1 729 1209
 -0.3638781 1 1165 176
 1.77975524 1 1748 2624
 -1.5241939 1 1589 861
 0.07716897 1 670 1110
 0.39785294 1 1640 2036
 -1.2855038 1 118 1317
 -1.0473052 1 29 306
 0.32929113 1 12 642
 0.08747401 1 1278 705
 -0.5561467 1 1483 364
 -0.0269065 1 50 329
 -0.0420708 1 1605 1374
 0.2799993 1 1596 1745
 0.07255669 1 102 2092
 0.4665823 1 1518 2416
 -1.0588908 1 1997 2101
 0.00216483 1 184 1051
 0.39173338 1 1118 1137
 -1.3542151 1 27 108
 -0.0592803 1 1765 2638
 -0.8088004 1 1991 843
 0.13345484 1 291 803
 -0.1209888 1 130 461
 -0.8053417 1 1126 2689
 -2.0138218 1 40 1653
 0.11593784 1 220 1998
 -0.3440566 1 1818 2510
 -0.1273499 1 620 622
 -0.4889651 1 1946 1001
 -0.5547238 1 305 2469
 -1.4445298 1 1268 1700
 -0.9008051 1 1209 1422
 -2.0833601 1 174 1772
 -0.7806315 1 862 2739
 -0.4911064 1 426 2390
 -0.6852549 1 576 838
 0.12373928 1 421 897
 0.47644545 1 494 2250
 0.88798814 1 557 1929
 0.08127239 1 864 1579
 -0.009319 1 318 1552
 -1.7724392 1 1509 159
 -0.3764111 1 1608 2608
 0.85106648 1 564 616
 0.3506916 1 2223 1095
 0.11137405 1 1233 776
 0.35241763 1 2139 2372
 -0.0821875 1 69 1796
 -0.3313377 1 691 1330
 0.85790215 1 1845 1681
 -0.1807176 1 953 26
 -0.6561442 1 523 60
 0.96545417 1 457 413
 -0.0330531 1 1384 1301
 1.35740954 1 1512 974
 -0.2771357 1 643 2166
 0.48303214 1 664 2491
 -1.030843 1 689 2016
 0.34631253 1 31 1129
 -0.8058018 1 450 1456
 0.02966536 1 499 250
 -1.6335851 1 681 163
 -0.3028153 1 397 193
 0.42395331 1 257 1515
 -1.1438343 1 272 2224
 -0.2805593 1 2129 1899
 2.13972231 1 679 381
 -0.0442544 1 276 2775
 -0.0893669 1 1426 319
 -1.0133909 1 1740 1399
 0.68216332 1 905 1730
 -0.0501989 1 153 2432
 -1.0766653 1 895 1358
 -1.2872008 1 392 587
 1.79293875 1 341 2547
 -1.1783764 1 1179 96
 0.80230881 1 202 1284
 -0.1542716 1 649 1859
 -1.1058048 1 195 2658
 0.00916883 1 208 2320
 -1.1746588 1 696 834
 0.17000551 1 1904 1165
 -1.5951002 1 696 175
 2.06014848 1 1447 2629
 -1.5668471 1 696 518
 -0.5726345 1 657 855
 0.06754169 1 1185 881
 0.17396439 1 1917 2266
 -1.4573018 1 466 2601
 0.76486361 1 967 1914
 0.02708963 1 1488 1563
 -1.0031008 1 1353 1571
 0.78348722 1 1557 1663
 -0.3759196 1 495 43
 -0.5720927 1 1251 299
 -0.2686276 1 854 634
 2.864452 1 1958 1082
 -1.6349749 1 292 762
 -1.7050012 1 2404 2383
 -0.7293574 1 1873 2127
 1.33842292 1 405 1780
 1.10401544 1 1396 1347
 0.02292424 1 567 1434
 -0.5867032 1 296 266
 -0.0390529 1 1786 2730
 -0.59086 1 559 428
 -0.3670516 1 1876 1291
 -0.0793488 1 456 963
 -0.0601882 1 1415 2178
 -1.1414854 1 530 2502
 -0.4857314 1 167 2004
 -0.1844647 1 690 1142
 -0.427735 1 1850 1231
 -0.2285193 1 1481 484
 -0.8905966 1 2247 148
 0.55937426 1 2442 208
 2.50437159 1 1804 539
 -0.418162 1 2032 1975
 -0.2382068 1 480 2292
 -0.6106329 1 414 2211
 0.01487702 1 1898 1880
 -0.3369316 1 899 1021
 0.35163744 1 1577 1342
 -0.2617243 1 2213 372
 -0.041585 1 686 334
 -1.0649862 1 103 1376
 -0.0677414 1 1272 1056
 -1.9454189 1 2238 2098
 -0.3148523 1 897 2420
 -1.5288939 1 1053 2106
 -1.1195457 1 995 815
 -0.035703 1 148 1143
 0.00618191 1 1404 575
 -0.7147971 1 764 240
 -1.4839791 1 422 113
 2.07589522 1 1606 1607
 -0.2738745 1 204 1262
 0.09823061 1 725 1871
 -0.0840576 1 111 2203
 0.1196991 1 1159 590
 -0.6141672 1 696 927
 0.25795738 1 696 225
 0.09311316 1 696 2002
 -0.7047871 1 1239 2474
 -1.3644173 1 2034 6
 0.99468832 1 1864 1704
 0.10575818 1 2296 1778
 0.44338023 1 1250 2743
 0.04366507 1 1999 2642
 2.45609681 1 696 503
 2.25674337 1 696 844
 -0.4374821 1 529 904
 -0.1719583 1 1259 2586
 0.0047718 1 1305 1931
 0.16770571 1 2431 1583
 1.08518982 1 696 1559
 -1.3515354 1 367 1904
 0.98666569 1 2349 56
 -0.3348835 1 129 285
 -0.7202866 1 320 623
 -0.4039112 1 60 1100
 -1.2317911 1 1499 779
 -0.3628621 1 1284 2379
 2.57848253 1 687 1801
 0.99550139 1 2140 1337
 3.2486935 1 696 1685
 -1.0902523 1 696 918
 -0.5636279 1 696 581
 1.39584364 1 696 99
 0.12653919 1 933 1613
 -0.6914996 1 696 1864
 -0.3903351 1 696 2644
 -0.172766 1 696 2306
 -0.7242641 1 696 922
 -0.8430055 1 393 2339
 2.58457173 1 651 2682
 -1.3939313 1 2184 1829
 -1.0835353 1 696 1484
 -1.7796374 1 696 1646
 0.32077615 1 696 59
 -2.1953142 1 723 2519
 2.93690278 1 696 719
 1.51881659 1 696 1007
 -0.9506362 1 696 2461
 -0.8150048 1 696 2051
 3.58621538 1 2314 1417
 -2.3546683 1 696 1767
 -1.4553284 1 696 2746
 2.81496238 1 696 411
 -2.3395181 1 696 497
 3.86012857 1 776 1223
 -0.343387 1 696 2243
 1.58705304 1 696 2579
 0.93598611 1 696 1933
 -0.8465729 1 696 1218
 -0.6102621 1 696 1545
 -1.9146021 1 696 165
 0.46250724 1 696 2616
 -0.9937152 1 696 278
 -2.6307947 1 696 608
 -1.85444 1 696 1101
 -2.4675593 1 696 2044
 -0.6810676 1 696 2147
 -0.5628176 1 696 1324
 -0.3448989 1 696 53
 -0.2323693 1 696 407
 1.39102221 1 696 982
 -2.8015581 1 696 2160
 -1.1720286 1 696 2022
 0.46958532 1 696 1123
 -1.3143222 1 696 1447
 -1.3162098 1 696 256
 -1.0270076 1 696 187
 0.31155736 1 696 1523
 -0.453619 1 696 1194
 -0.8945648 1 696 1955
 1.59652488 1 696 2275
 -2.0030877 1 696 1242
 -2.4100881 1 696 1744
 -2.6462918 1 696 1393
 -1.8253625 1 696 2435
 1.97886979 1 696 2118
 -1.6894984 1 696 1032
 -1.0115498 1 696 74
 -1.9914259 1 696 1427
 -1.5287998 1 696 67
 0.66179934 1 696 421
 -1.6203533 1 696 2174
 -1.5114039 1 696 1969
 0.19525432 1 696 374
 -0.9003131 1 696 2782
 -0.890364 1 696 1378
 -0.0921017 1 1489 1737
 -1.5233522 1 1425 2083
 -0.6675439 1 1083 2422
 -1.0182554 1 1084 2107
 -1.4471228 1 701 811
 -1.8180625 1 2378 1131
 -0.3528668 1 696 586
 -0.1783325 1 696 1869
 -1.468349 1 696 2650
 -1.4636471 1 696 2312
 -0.0242157 1 696 1490
 -1.2957554 1 696 1651
 -0.0023402 1 696 1993
 -1.3402768 1 33 378
 -1.1338254 1 2290 726
 0.28679334 1 2301 684
 -0.1152758 1 696 2466
 -0.1551544 1 696 3
 -1.4826376 1 1087 1706
 0.40402312 1 2313 2649
 -0.1306341 1 78 502
 0.26068578 1 738 2248
 2.41782037 1 248 1941
 0.7957079 1 2387 1551
 -0.3954665 1 1435 174
 -0.4300771 1 2527 283
 1.53138045 1 696 1107
 -0.6830738 1 2076 1803
 0.1600133 1 2123 57
 0.79540887 1 2516 986
 -1.7855102 1 2454 1454
 -1.7833051 1 2067 2664
 -1.0988037 1 2336 2327
 -2.3222958 1 2281 822
 -1.5652969 1 301 567
 -1.0543402 1 2023 2562
 0.0311573 1 1762 117
 -1.8915427 1 1937 1600
 -0.9976152 1 565 1255
 -0.1994494 1 928 1978
 0.34579596 1 696 2535
 0.32265903 1 696 595
 0.87655964 1 1700 933
 -0.5975574 1 1780 794
 0.17712328 1 1960 2695
 -1.4667781 1 1913 1469
 -1.2564164 1 2450 13
 -0.2501967 1 2438 1655
 0.00646035 1 1147 626
 -0.4276093 1 2126 1106
 0.2167458 1 2261 2285
 0.48221648 1 1227 1617
 0.54899323 1 888 2028
 0.30508684 1 1014 2721
 -0.2626855 1 1713 2437
 -0.955865 1 1915 2540
 1.33540289 1 753 2697
 0.55092424 1 1584 234
 -1.5186207 1 9 1476
 -0.1626812 1 2458 2766
 -1.051212 1 1920 2413
 -0.0788166 1 1851 734
 0.35709259 1 987 1052
 1.15111033 1 880 1603
 -0.5267425 1 282 1529
 0.08928775 1 716 183
 0.47254698 1 1717 2636
 1.24134171 1 1310 849
 -1.211766 1 1080 884
 -2.1018922 1 268 2594
 -0.142917 1 976 1919
 -1.7640881 1 1002 1821
 -0.4904031 1 1290 1311
 -0.3030655 1 917 632
 -1.6247522 1 761 1087
 0.66203373 1 957 766
 -0.0183288 1 1394 2376
 -1.5261211 1 478 2725
 -0.099806 1 884 2039
 0.75124378 1 2044 1111
 -1.7482963 1 1588 1433
 1.43583636 1 1723 273
 -1.3378091 1 485 2736
 0.29963341 1 537 426
 -0.6156833 1 232 2176
 -0.8382222 1 1015 1275
 0.14171436 1 2333 1856
 0.30168441 1 1978 832
 0.02514647 1 2355 1163
 -1.2708745 1 1154 220
 -0.7218555 1 1153 131
 -0.7317793 1 798 218
 -1.3082538 1 979 1489
 0.33493148 1 1957 1988
 0.33573529 1 369 2523
 1.99387843 1 283 2196
 -1.1258886 1 1295 945
 -0.94833 1 541 2622
 3.47959976 1 143 865
 -0.3248023 1 65 532
 -1.2299821 1 509 2699
 0.37572256 1 871 1668
 -0.0641822 1 2113 36
 -1.2453721 1 1366 646
 -0.0174641 1 592 2031
 -1.0385529 1 1636 259
 -0.5857855 1 831 955
 -0.7904444 1 1207 1950
 -0.075308 1 1492 2268
 -2.152743 1 1661 1910
 -0.7780159 1 1471 213
 -1.065321 1 1615 2064
 0.00714693 1 2510 2453
 -1.6103609 1 535 2124
 0.18316077 1 938 1351
 -1.5536344 1 1720 358
 -1.1426599 1 1273 11
 -0.5684908 1 1401 337
 -1.1596481 1 815 1367
 -0.5341631 1 440 2331
 -0.197428 1 2061 231
 -0.3982963 1 1655 1982
 2.97380708 1 1664 2209
 -0.4764241 1 1768 938
 -0.7043071 1 1849 806
 1.72882075 1 960 2700
 -0.2590443 1 860 1091
 -1.1460469 1 2289 2718
 0.88412612 1 310 1793
 0.44077193 1 2478 1333
 -0.2376228 1 1203 23
 1.88432714 1 2191 664
 2.53997579 1 1422 753
 -0.1471186 1 1462 971
 -0.2615327 1 1075 2494
 -0.5181437 1 323 2702
 -0.2616132 1 1935 448
 -0.5437078 1 196 1186
 0.7837958 1 433 867
 -0.2900325 1 1337 2281
 -0.0851851 1 703 2220
 1.21017114 1 1172 1895
 -0.3365338 1 1878 1247
 -0.8472666 1 717 1589
 -1.3318202 1 1886 1067
 -0.5353968 1 1423 2398
 0.23131494 1 959 1360
 0.69937628 1 1048 346
 1.53059293 1 2025 2803
 -0.6353786 1 784 94
 0.76411395 1 1731 1865
 -1.4643198 1 1282 2311
 -0.1823383 1 2279 1990
 1.3071513 1 696 223
 -0.863514 1 1673 2527
 -0.4530777 1 929 950
 -0.1535813 1 836 1272
 -0.1016815 1 2110 2456
 1.59564036 1 2256 1711
 -1.164088 1 2448 1361
 -1.7096569 1 2103 1761
 -0.6125587 1 1403 2400
 0.75043332 1 2046 1591
 -0.5232344 1 1019 1542
 -0.7130695 1 1190 1892
 -0.1684092 1 813 2626
 0.11447656 1 42 2282
 -0.6816911 1 2427 873
 -0.5860889 1 984 786
 -0.3417864 1 1144 2707
 -2.3011957 1 696 40
 0.18340095 1 696 2495
 -2.1091607 1 696 653
 0.13017897 1 2091 1684
 1.82150445 1 1921 264
 -0.1759578 1 2164 436
 -0.8386365 1 2033 771
 1.3159195 1 1089 237
 0.16375427 1 30 1260
 1.36363294 1 1081 1873
 1.05420629 1 788 1980
 0.67264301 1 2162 1175
 3.64056748 1 1066 1252
 -0.963837 1 2229 228
 0.4513033 1 1348 1475
 0.69137804 1 1939 1049
 0.89973129 1 2252 675
 4.4688723 1 1110 1697
 0.04740292 1 172 1352
 -0.955614 1 572 1775
 -0.3177693 1 1360 2123
 -1.3857027 1 1027 2387
 -0.6147459 1 1741 757
 0.18520045 1 1540 841
 1.16038856 1 2354 886
 0.92052289 1 707 547
 2.41616622 1 333 2591
 1.65868143 1 552 139
 -0.3552192 1 1133 1576
 0.42608035 1 1058 1908
 -0.5982923 1 1856 2604
 0.10537715 1 304 2269
 -0.483525 1 2036 619
 5.31690422 1 309 2371
 -0.9825253 1 1330 1444
 -0.5137607 1 582 28
 -0.0736853 1 399 2484
 1.67931011 1 346 648
 0.40991758 1 521 2497
 -0.3124261 1 1894 2011
 -0.5084905 1 1823 1459
 0.22382513 1 1286 1809
 -0.4708977 1 1982 2710
 -0.16479 1 147 197
 1.12503051 1 1466 530
 -0.9661726 1 1641 1190
 -0.1596386 1 2265 2621
 -1.3370765 1 2007 1902
 -1.0376164 1 1593 1250
 -1.1433416 1 779 1595
 2.98882046 1 1602 127
 -1.3255338 1 1382 317
 -0.1624528 1 97 1070
 -0.566659 1 1629 2404
 0.67360211 1 1865 1763
 -1.9056168 1 1530 1364
 -0.8477426 1 513 350
 3.60132054 1 2105 251
 0.62896046 1 1791 1281
 -0.131017 1 696 1870
 -2.3196926 1 696 2193
 0.38541649 1 1248 1488
 0.24125517 1 1318 471
 -1.2251286 1 324 2679
 -1.3948743 1 1216 2530
 0.71011984 1 1994 2200
 0.04144977 1 1060 953
 -0.6893296 1 2069 1279
 0.61660998 1 88 2498
 -0.0647418 1 1104 639
 0.20861258 1 2190 966
 0.84256497 1 1684 760
 1.59448161 1 2298 2384
 1.32124787 1 312 2735
 -0.8782836 1 732 1777
 -1.8458568 1 1391 1429
 -0.6398529 1 258 1695
 -0.2111876 1 898 431
 -0.4652048 1 1030 629
 -0.8718693 1 1583 2505
 2.51981257 1 708 2001
 -0.9452349 1 2159 1472
 -0.1377267 1 2203 1569
 -0.0247098 1 1034 144
 -0.7866545 1 1339 2596
 0.52277387 1 682 542
 -1.6138396 1 1372 1176
 0.65398047 1 1633 851
 -0.9750891 1 1699 2294
 1.57003809 1 2253 2635
 -1.074442 1 2144 1876
 -0.0105284 1 2283 1257
 -0.3853114 1 1984 1345
 -0.4951322 1 2169 361
 0.12301274 1 38 15
 -0.6103 1 2467 332
 -3.5278183 1 2403 671
 6.04988026 1 1061 1054
 -0.4615117 1 342 2094
 -1.4945407 1 1564 1748
 -0.0734048 1 432 1140
 -0.2308157 1 1003 1466
 0.83926777 1 225 243
 -1.6182115 1 2460 453
 2.32784099 1 351 2206
 -0.4465161 1 940 929
 -0.862057 1 947 459
 -1.4913427 1 1314 119
 -0.1700699 1 1805 235
 -1.093209 1 1225 1480
 0.82056549 1 11 1147
 -0.8987294 1 1226 2183
 4.10770896 1 656 730
 -0.7896242 1 113 1053
 0.92749318 1 1098 339
 -0.0508383 1 696 2299
 -1.1491783 1 696 892
 0.83675269 1 696 552
 0.17804043 1 586 2595
 -0.7049866 1 1812 143
 -0.6498776 1 58 1580
 -0.1504583 1 840 2609
 -0.5811993 1 2206 2512
 1.73390827 1 2446 627
 0.77972885 1 1065 772
 0.70898391 1 1839 2726
 0.57540966 1 2472 1798
 -1.1329208 1 1683 1449
 0.2529022 1 2115 2027
 0.54029436 1 2055 2741
 -0.1948346 1 1316 417
 -1.871302 1 2186 758
 -1.0385633 1 631 978
 0.10810228 1 1297 655
 -0.4172557 1 1543 2500
 1.11596064 1 2392 2017
 -0.5862524 1 2068 1670
 0.44557442 1 412 1462
 -0.4697707 1 675 1815
 0.75332829 1 2340 2315
 -0.4981726 1 2093 1994
 -0.5629693 1 693 1159
 -0.4206777 1 1903 222
 -0.6974164 1 536 465
 0.74149473 1 696 1248
 2.60581637 1 2237 2303
 -0.2336788 1 2326 2199
 -1.3134649 1 2480 1268
 2.20904971 1 205 102
 -0.268128 1 1254 246
 1.77313798 1 965 1460
 -0.1216861 1 562 1132
 -1.4480841 1 419 2110
 0.23297548 1 1516 2405
 -0.2069164 1 1802 2085
 -1.7650452 1 1486 1061
 -1.3285586 1 452 323
 0.27671734 1 767 21
 1.25782305 1 619 379
 -0.1004273 1 1695 1336
 -0.9433201 1 696 1790
 -0.3749668 1 2511 1887
 1.0274855 1 105 2625
 1.2380858 1 986 2287
 0.24634104 1 913 860
 1.84903917 1 1009 1181
 0.95594898 1 696 537
 -0.6280214 1 696 2602
 0.0194945 1 28 155
 -0.2437523 1 696 1227
 -1.2404342 1 1096 2508
 -0.2812968 1 431 647
 -0.225059 1 240 969
 -0.2239319 1 2004 764
 0.97107282 1 2220 1783
 0.03263014 1 1493 1441
 -0.4950215 1 696 1439
 -0.2568919 1 650 1786
 0.02420583 1 1275 2727
 -0.9898906 1 2241 2378
 0.25934579 1 1972 2511
 0.41790872 1 973 1575
 2.17106288 1 974 151
 -0.1080822 1 2128 2605
 0.07411563 1 2325 546
 -0.6751883 1 2193 862
 0.838346 1 2133 2298
 1.98756571 1 696 2639
 -0.7010807 1 8 1883
 0.21618696 1 696 1782
 -0.846221 1 2028 366
 0.62589688 1 977 674
 -0.0173116 1 696 1057
 -0.3906531 1 1128 736
 -0.8202111 1 971 2412
 0.31145872 1 1714 2097
 -0.3559503 1 2259 2006
 1.03202881 1 1724 1473
 -0.5582473 1 2529 458
 1.14145196 1 1604 1264
 -0.5346661 1 1335 935
 -0.2147228 1 179 2534
 0.93517906 1 45 2212
 -0.6792677 1 418 934
 -1.6330503 1 1146 1258
 0.37671831 1 1091 463
 -0.7846924 1 1038 241
 -0.9122674 1 696 1485
 -0.6646297 1 696 1154
 5.21416404 1 696 2000
 1.46121277 1 696 2326
 0.0253762 1 1620 1797
 0.76320587 1 2463 1679
 -0.347515 1 696 2020
 -0.3784615 1 1106 659
 -0.4299347 1 1767 981
 0.20681986 1 1232 748
 -0.3330894 1 2473 408
 -0.8603874 1 696 2749
 0.27440476 1 1214 31
 0.20186859 1 543 1675
 0.63466431 1 578 1453
 -0.1673821 1 696 1810
 0.73893315 1 2197 2709
 -0.6702139 1 1922 2360
 0.17771589 1 1537 785
 0.19122741 1 1638 947
 0.36579705 1 696 2521
 0.31499445 1 2070 2614
 -0.1883514 1 503 1901
 -0.545437 1 82 1547
 -1.2876376 1 2443 2582
 -0.1699934 1 1265 554
 -0.7638836 1 437 907
 -1.0866354 1 416 833
 -1.286932 1 522 2308
 -0.8059088 1 150 2395
 0.96049437 1 2444 1769
 -1.7957163 1 235 1357
 0.48087292 1 696 1710
 -0.6371889 1 1879 4
 -1.0772809 1 696 345
 -0.5449748 1 2127 683
 -0.3774455 1 463 1041
 -0.5352962 1 1151 2007
 -0.868489 1 2405 1164
 -0.0535971 1 2474 232
 -0.4747285 1 259 2684
 -0.269876 1 641 470
 1.4866996 1 2385 1985
 -1.8977526 1 137 2309
 -1.0455818 1 795 2210
 2.4128344 1 1457 1866
 0.44186243 1 1626 1273
 0.1069347 1 2204 449
 0.06312916 1 1402 120
 0.08374521 1 1681 1148
 1.10090935 1 594 1757
 0.47264736 1 2235 1381
 -0.6840061 1 2012 340
 0.41182778 1 696 382
 0.28500322 1 696 1348
 -0.0273319 1 2172 1251
 -0.2179614 1 2483 1893
 -0.2805087 1 754 866
 -0.9600292 1 241 543
 0.74965921 1 391 202
 -0.4863263 1 2199 160
 -0.115294 1 1410 1558
 -0.0434163 1 1828 1463
 -1.3263093 1 875 1666
 1.48773614 1 981 2514
 2.23488383 1 696 654
 -0.8701005 1 249 976
 -2.0932913 1 696 767
 -0.3664681 1 696 423
 -1.1282506 1 1289 2740
 -0.1523308 1 596 271
 -0.5419436 1 288 1442
 -0.2784604 1 1357 1791
 0.27356394 1 2317 2732
 0.55343383 1 1525 960
 3.32523218 1 293 643
 -0.6718316 1 1043 2517
 -0.464852 1 1445 2531
 -0.4690836 1 2242 937
 -1.0325316 1 1036 1261
 -0.4624037 1 114 452
 -0.2872089 1 2264 1465
 0.84191506 1 2498 2100
 0.54328159 1 455 2409
 -0.4299344 1 281 739
 0.05938652 1 908 1055
 1.35358819 1 1430 17
 -1.0215143 1 696 1690
 0.77038705 1 614 1344
 -0.6665644 1 627 1785
 -1.1737901 1 2026 1879
 -0.8868936 1 1364 2293
 0.01940402 1 1206 853
 -0.3645502 1 1527 540
 -0.8467521 1 2250 2598
 -1.127367 1 1526 146
 -1.9124103 1 1162 1566
 -0.4026014 1 2440 1567
 1.1347848 1 838 1660
 -0.6856188 1 126 47
 0.13374489 1 1619 2503
 -0.0216804 1 744 631
 -0.2864271 1 1138 765
 0.66191159 1 1380 2380
 1.69764535 1 2287 1784
 -0.4025893 1 1205 1436
 -0.9610991 1 812 1432
 2.51478568 1 696 1779
 -0.1098301 1 1125 2733
 -1.2860355 1 1725 761
 -0.1954042 1 1745 965
 -0.6467068 1 1872 635
 0.5402528 1 152 2499
 -0.2173528 1 1477 1664
 -0.291785 1 1340 1229
 1.97053466 1 696 1562
 -0.0727856 1 2053 538
 2.57897603 1 2054 1180
 1.60207629 1 1672 856
 0.91509724 1 1168 2628
 -0.8265408 1 822 1886
 -1.4213644 1 867 1019
 -0.7198941 1 1694 1340
 -0.8755445 1 49 369
 1.26411288 1 696 19
 -0.0076741 1 110 326
 0.1990699 1 34 667
 -0.8193721 1 538 1059
 0.03240816 1 1078 2407
 -1.2535894 1 63 2103
 -0.1947751 1 2294 2009
 -1.0561004 1 1702 244
 -0.4956823 1 1432 105
 -0.3250948 1 120 1266
 0.28017306 1 504 940
 1.81175078 1 1193 2201
 -0.5926986 1 1294 2300
 0.49714178 1 1077 2216
 -0.4296084 1 1628 924
 -0.6802187 1 1712 1249
 0.19886759 1 2249 464
 -0.5780024 1 245 2686
 -1.0755969 1 1095 224
 -0.2057031 1 1966 1482
 -0.9596199 1 1446 1155
 0.015789 1 1264 2318
 -1.276998 1 2282 2423
 -1.4913268 1 696 723
 -0.8779719 1 575 1043
 0.83958878 1 1504 681
 0.3452754 1 72 344
 -0.7256131 1 1918 1703
 -1.4740485 1 420 2115
 0.21236729 1 1788 2024
 0.00333938 1 1911 1682
 -0.4202802 1 410 2717
 -0.2505823 1 330 439
 2.33317923 1 398 618
 -0.3285033 1 1160 2515
 -1.2491436 1 54 2607
 0.2673 1 1941 1905
 -0.3400602 1 200 1577
 0.78040123 1 2167 137
 1.47659336 1 696 548
 0.42399569 1 1585 1170
 -0.864948 1 1008 840
 -0.7257252 1 2295 2301
 0.76877425 1 696 2389
 -0.8235202 1 696 2120
 2.02651646 1 1001 356
 1.60396956 1 696 1047
 -1.0707021 1 1307 2104
 1.33405991 1 696 2324
